user_id,session_id,event_time,device_type,location,page_name,event_type,event_value,duration_on_page,referrer_page,next_page,conversion_flag,funnel_stage,intent_label,recommendation_shown,recommendation_clicked,score_intent_probability,cluster_id,total_users,conversion_rate,avg_session_duration,dropoff_rate,persona_name,persona_avg_age,persona_conversion,device_mix,journey_step_count,journey_avg_dwell,journey_dropoff_rate,ab_test_control_rate,ab_test_variant_rate,ab_test_p_value,ab_test_uplift,insight_title,insight_metric,insight_description,insight_suggested_action
,S5504,2025-10-03 05:46:51,tablet,"Delhi, IN",Loan_Offers_Page,submit,Confirmation,35.2,Home_Page,Loan_Apply_Page,1,Apply_Loan,Query_Info,Insurance Plan,1,0.65,C3,4000,0.42,25.68,0.16,Student,45,0.42,Desktop,4,18.3,0.2,0.32,0.38,0.08,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
,S5506,2025-10-06 21:05:51,mobile,"Bangalore, IN",Success_Page,view,Payment,15.8,Home_Page,Success_Page,1,Success,Renewal,Personal Loan Banner,1,0.65,C3,4000,0.38,25.77,0.13,Student,45,0.35,Mobile,5,18.3,0.2,0.32,0.38,0.08,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
640528.0,S5506,2025-10-06 10:12:51,desktop,"Mumbai, IN",Loan_Offers_Page,submit,Payment,28.9,Loan_Apply_Page,Success_Page,0,Success,Apply_Loan,Credit Card Offer,1,0.92,C3,4000,0.41,32.62,0.2,Senior,22,0.35,Desktop,3,9.5,0.1,0.35,0.38,0.04,0.06,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
,S5502,2025-10-02 21:01:51,desktop,"Mumbai, IN",Loan_Apply_Page,submit,Apply Now,35.2,Loan_Offers_Page,Logout_Page,1,Offer_View,Query_Info,Insurance Plan,0,0.75,C2,4000,0.42,25.98,0.15,Senior,22,0.18,Tablet,6,15.2,0.1,0.35,0.38,0.08,0.06,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
864791.0,S5503,2025-10-06 23:37:51,desktop,"Pune, IN",Payment_Page,submit,View Loan Details,24.5,Home_Page,Payment_Page,1,Offer_View,Apply_Loan,Credit Card Offer,1,0.75,C4,4000,0.38,20.57,0.13,Business,35,0.18,Desktop,5,15.2,0.15,0.35,0.38,0.04,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-05 10:35:51,desktop,"Bangalore, IN",Payment_Page,submit,View Loan Details,12.0,Loan_Offers_Page,Payment_Page,0,Offer_View,Apply_Loan,Insurance Plan,1,0.75,C2,4000,0.5,28.38,0.18,Senior,35,0.12,Desktop,4,9.5,0.2,0.32,0.42,0.04,0.06,Variant B performs better,0.25,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-07 09:33:51,desktop,"Bangalore, IN",Payment_Page,view,Confirmation,15.8,Loan_Apply_Page,Success_Page,0,Payment,Renewal,Insurance Plan,0,0.65,C5,4000,0.48,24.38,0.18,Business,45,0.18,Desktop,3,12.4,0.2,0.35,0.38,0.04,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
846423.0,S5504,2025-10-09 10:28:51,mobile,"Chennai, IN",Loan_Offers_Page,submit,Submit Application,12.0,Home_Page,Loan_Apply_Page,1,Payment,Apply_Loan,Credit Card Offer,1,0.65,C5,4000,0.37,25.13,0.22,Professional,35,0.42,Desktop,6,15.2,0.25,0.32,0.38,0.08,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5502,2025-10-04 16:28:51,desktop,"Bangalore, IN",Loan_Offers_Page,view,Confirmation,15.8,Loan_Apply_Page,Logout_Page,0,Apply_Loan,Apply_Loan,Personal Loan Banner,0,0.75,C3,4000,0.44,20.37,0.25,Professional,35,0.18,Desktop,3,9.5,0.15,0.32,0.42,0.04,0.06,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5506,2025-10-03 06:41:51,mobile,"Bangalore, IN",Loan_Apply_Page,click,View Loan Details,15.8,Home_Page,Payment_Page,1,Payment,Upgrade,Personal Loan Banner,0,0.87,C4,4000,0.36,24.18,0.13,Business,30,0.12,Mobile,3,15.2,0.2,0.35,0.42,0.08,0.07,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5505,2025-10-06 10:10:51,desktop,"Bangalore, IN",Home_Page,view,Submit Application,35.2,Home_Page,Success_Page,0,Success,Purchase,Insurance Plan,0,0.92,C3,4000,0.52,21.31,0.22,Business,30,0.18,Tablet,6,15.2,0.2,0.32,0.38,0.04,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5505,2025-10-04 18:17:51,desktop,"Mumbai, IN",Loan_Offers_Page,click,Apply Now,28.9,Loan_Offers_Page,Logout_Page,1,Offer_View,Query_Info,Personal Loan Banner,0,0.92,C3,4000,0.45,30.11,0.15,Professional,45,0.18,Mobile,6,18.3,0.15,0.32,0.42,0.04,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5502,2025-10-03 17:49:51,desktop,"Chennai, IN",Payment_Page,submit,Payment,24.5,Home_Page,Success_Page,1,Success,Query_Info,Personal Loan Banner,0,0.87,C2,4000,0.4,29.18,0.13,Student,35,0.18,Mobile,3,12.4,0.1,0.35,0.38,0.04,0.06,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-06 18:31:51,tablet,"Delhi, IN",Loan_Offers_Page,submit,Apply Now,28.9,Loan_Apply_Page,Logout_Page,0,Offer_View,Upgrade,Personal Loan Banner,0,0.65,C5,4000,0.48,28.92,0.21,Business,30,0.35,Tablet,5,18.3,0.25,0.32,0.42,0.08,0.07,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Optimize Payment UX
522185.0,S5506,2025-10-08 02:18:51,mobile,"Chennai, IN",Loan_Offers_Page,submit,View Loan Details,28.9,Loan_Offers_Page,Payment_Page,1,Payment,Query_Info,Insurance Plan,0,0.75,C5,4000,0.54,34.79,0.23,Senior,35,0.42,Tablet,3,9.5,0.25,0.35,0.38,0.08,0.07,High drop-off on Payment Page,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5503,2025-10-03 06:08:51,desktop,"Mumbai, IN",Payment_Page,submit,Payment,28.9,Home_Page,Success_Page,0,Apply_Loan,Renewal,Credit Card Offer,0,0.87,C2,4000,0.37,21.35,0.21,Professional,30,0.35,Mobile,5,12.4,0.2,0.35,0.42,0.04,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-03 06:24:51,mobile,"Delhi, IN",Loan_Offers_Page,click,Submit Application,35.2,Home_Page,Loan_Apply_Page,1,Offer_View,Purchase,Insurance Plan,1,0.87,C3,4000,0.38,31.87,0.19,Business,35,0.42,Tablet,4,12.4,0.25,0.35,0.38,0.04,0.06,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-04 05:48:51,mobile,"Pune, IN",Loan_Apply_Page,view,View Loan Details,28.9,Loan_Apply_Page,Success_Page,0,Apply_Loan,Apply_Loan,Personal Loan Banner,1,0.75,C1,4000,0.51,20.83,0.22,Professional,30,0.42,Desktop,3,18.3,0.15,0.32,0.42,0.04,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5503,2025-10-03 04:12:51,tablet,"Delhi, IN",Success_Page,view,View Loan Details,24.5,Home_Page,Success_Page,0,Apply_Loan,Upgrade,Personal Loan Banner,1,0.87,C1,4000,0.43,33.74,0.17,Professional,45,0.42,Desktop,4,18.3,0.2,0.32,0.38,0.08,0.06,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5503,2025-10-06 19:49:51,desktop,"Mumbai, IN",Home_Page,view,View Loan Details,24.5,Home_Page,Logout_Page,0,Offer_View,Upgrade,Credit Card Offer,0,0.87,C3,4000,0.44,21.83,0.2,Business,22,0.12,Tablet,6,15.2,0.1,0.32,0.42,0.04,0.07,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
869611.0,S5505,2025-10-06 02:48:51,mobile,"Bangalore, IN",Loan_Apply_Page,click,Apply Now,24.5,Loan_Offers_Page,Payment_Page,1,Payment,Apply_Loan,Credit Card Offer,0,0.92,C3,4000,0.48,26.04,0.13,Business,30,0.35,Mobile,4,15.2,0.2,0.35,0.38,0.08,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-07 11:13:51,mobile,"Mumbai, IN",Loan_Offers_Page,view,Payment,35.2,Home_Page,Logout_Page,1,Payment,Apply_Loan,Insurance Plan,0,0.87,C1,4000,0.38,31.18,0.2,Professional,35,0.18,Desktop,3,9.5,0.1,0.35,0.42,0.04,0.06,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5506,2025-10-03 06:27:51,mobile,"Delhi, IN",Home_Page,submit,View Loan Details,28.9,Home_Page,Success_Page,1,Apply_Loan,Apply_Loan,Insurance Plan,0,0.65,C4,4000,0.46,27.17,0.12,Student,30,0.18,Mobile,4,15.2,0.2,0.35,0.38,0.08,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
,S5506,2025-10-09 14:45:51,desktop,"Delhi, IN",Payment_Page,view,Payment,35.2,Loan_Offers_Page,Logout_Page,1,Offer_View,Upgrade,Credit Card Offer,1,0.92,C5,4000,0.53,24.93,0.19,Professional,45,0.42,Tablet,5,15.2,0.1,0.35,0.42,0.08,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5505,2025-10-06 22:43:51,tablet,"Pune, IN",Home_Page,click,View Loan Details,12.0,Home_Page,Payment_Page,1,Offer_View,Query_Info,Personal Loan Banner,0,0.65,C4,4000,0.41,25.7,0.12,Professional,30,0.18,Desktop,5,12.4,0.25,0.32,0.42,0.04,0.07,Variant B performs better,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5502,2025-10-03 07:04:51,tablet,"Bangalore, IN",Loan_Offers_Page,view,View Loan Details,24.5,Loan_Apply_Page,Payment_Page,0,Success,Query_Info,Insurance Plan,0,0.65,C5,4000,0.38,22.84,0.11,Professional,30,0.35,Tablet,5,9.5,0.15,0.35,0.42,0.04,0.07,High drop-off on Payment Page,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5503,2025-10-04 01:25:51,desktop,"Delhi, IN",Success_Page,click,Apply Now,12.0,Loan_Offers_Page,Success_Page,1,Offer_View,Renewal,Personal Loan Banner,0,0.92,C5,4000,0.38,24.85,0.17,Student,45,0.35,Desktop,3,18.3,0.1,0.32,0.42,0.08,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5506,2025-10-07 04:08:51,mobile,"Pune, IN",Home_Page,click,Confirmation,28.9,Loan_Offers_Page,Success_Page,0,Payment,Apply_Loan,Personal Loan Banner,1,0.92,C1,4000,0.53,23.42,0.19,Student,30,0.35,Tablet,5,18.3,0.2,0.32,0.42,0.08,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-05 17:24:51,desktop,"Pune, IN",Loan_Apply_Page,submit,Confirmation,12.0,Loan_Apply_Page,Logout_Page,1,Apply_Loan,Purchase,Personal Loan Banner,0,0.92,C2,4000,0.51,20.58,0.13,Business,30,0.42,Mobile,4,18.3,0.1,0.35,0.42,0.08,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5503,2025-10-08 23:51:51,mobile,"Chennai, IN",Success_Page,view,View Loan Details,35.2,Loan_Offers_Page,Logout_Page,1,Payment,Renewal,Personal Loan Banner,0,0.81,C2,4000,0.46,23.97,0.21,Student,45,0.42,Tablet,5,9.5,0.25,0.35,0.42,0.04,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5505,2025-10-07 19:10:51,desktop,"Chennai, IN",Payment_Page,view,Submit Application,28.9,Loan_Offers_Page,Payment_Page,0,Payment,Upgrade,Credit Card Offer,1,0.87,C3,4000,0.4,25.87,0.14,Professional,35,0.12,Desktop,6,12.4,0.1,0.32,0.42,0.08,0.06,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5504,2025-10-07 06:19:51,tablet,"Delhi, IN",Payment_Page,submit,Apply Now,15.8,Home_Page,Success_Page,0,Apply_Loan,Apply_Loan,Insurance Plan,1,0.87,C5,4000,0.42,28.41,0.15,Senior,22,0.18,Mobile,6,12.4,0.1,0.32,0.42,0.04,0.07,High drop-off on Payment Page,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5506,2025-10-05 09:14:51,mobile,"Pune, IN",Success_Page,view,View Loan Details,12.0,Loan_Offers_Page,Logout_Page,1,Apply_Loan,Renewal,Insurance Plan,0,0.65,C3,4000,0.35,31.15,0.18,Business,45,0.35,Desktop,6,15.2,0.25,0.35,0.42,0.08,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
487801.0,S5505,2025-10-06 00:11:51,mobile,"Delhi, IN",Success_Page,submit,Payment,28.9,Home_Page,Payment_Page,0,Payment,Query_Info,Credit Card Offer,0,0.92,C4,4000,0.55,22.53,0.21,Senior,22,0.12,Desktop,4,12.4,0.1,0.32,0.42,0.08,0.06,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
801162.0,S5504,2025-10-08 12:06:51,tablet,"Pune, IN",Payment_Page,click,Payment,28.9,Loan_Offers_Page,Loan_Apply_Page,0,Payment,Purchase,Personal Loan Banner,1,0.92,C3,4000,0.53,29.59,0.17,Business,30,0.42,Mobile,5,15.2,0.15,0.35,0.42,0.08,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5502,2025-10-03 07:22:51,tablet,"Pune, IN",Success_Page,click,View Loan Details,15.8,Home_Page,Logout_Page,1,Apply_Loan,Purchase,Insurance Plan,1,0.87,C2,4000,0.47,32.44,0.13,Business,45,0.42,Desktop,3,9.5,0.25,0.32,0.38,0.04,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-07 06:58:51,mobile,"Chennai, IN",Success_Page,submit,Apply Now,12.0,Loan_Apply_Page,Success_Page,1,Payment,Upgrade,Credit Card Offer,0,0.92,C3,4000,0.47,28.58,0.13,Professional,45,0.12,Desktop,6,9.5,0.15,0.35,0.38,0.04,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5503,2025-10-04 02:37:51,tablet,"Mumbai, IN",Loan_Apply_Page,click,Confirmation,24.5,Loan_Offers_Page,Success_Page,1,Offer_View,Query_Info,Insurance Plan,1,0.87,C5,4000,0.38,29.17,0.2,Professional,45,0.12,Tablet,5,12.4,0.25,0.35,0.38,0.04,0.07,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
,S5503,2025-10-05 23:05:51,mobile,"Bangalore, IN",Loan_Apply_Page,view,View Loan Details,35.2,Loan_Apply_Page,Loan_Apply_Page,1,Apply_Loan,Apply_Loan,Credit Card Offer,0,0.81,C5,4000,0.52,22.71,0.21,Senior,35,0.18,Mobile,5,18.3,0.25,0.32,0.38,0.08,0.06,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-09 14:15:51,tablet,"Chennai, IN",Success_Page,click,Apply Now,24.5,Loan_Apply_Page,Payment_Page,1,Offer_View,Renewal,Personal Loan Banner,1,0.87,C1,4000,0.5,33.85,0.18,Student,35,0.18,Mobile,4,15.2,0.2,0.32,0.38,0.08,0.06,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-03 13:20:51,mobile,"Mumbai, IN",Home_Page,view,Confirmation,28.9,Home_Page,Success_Page,1,Payment,Purchase,Insurance Plan,1,0.81,C2,4000,0.42,33.21,0.2,Student,30,0.35,Desktop,6,9.5,0.1,0.32,0.42,0.04,0.06,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5506,2025-10-06 14:58:51,tablet,"Mumbai, IN",Payment_Page,submit,Apply Now,15.8,Loan_Offers_Page,Logout_Page,1,Payment,Query_Info,Personal Loan Banner,0,0.92,C4,4000,0.48,25.29,0.15,Student,30,0.42,Tablet,6,18.3,0.2,0.32,0.38,0.04,0.06,Variant B performs better,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5503,2025-10-05 03:59:51,desktop,"Pune, IN",Payment_Page,view,Confirmation,35.2,Loan_Apply_Page,Success_Page,1,Apply_Loan,Upgrade,Personal Loan Banner,0,0.81,C4,4000,0.5,26.84,0.12,Professional,22,0.12,Mobile,3,15.2,0.25,0.35,0.42,0.04,0.07,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5504,2025-10-08 19:36:51,mobile,"Pune, IN",Loan_Offers_Page,submit,Payment,35.2,Loan_Apply_Page,Success_Page,0,Payment,Upgrade,Personal Loan Banner,0,0.92,C3,4000,0.45,22.33,0.12,Business,30,0.35,Tablet,4,12.4,0.2,0.32,0.38,0.04,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5503,2025-10-07 11:21:51,tablet,"Delhi, IN",Home_Page,submit,Payment,15.8,Home_Page,Logout_Page,1,Payment,Purchase,Insurance Plan,1,0.65,C1,4000,0.37,26.95,0.13,Senior,30,0.12,Mobile,5,15.2,0.1,0.35,0.42,0.04,0.07,High drop-off on Payment Page,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5503,2025-10-07 18:06:51,mobile,"Chennai, IN",Home_Page,submit,Apply Now,35.2,Loan_Apply_Page,Success_Page,1,Apply_Loan,Purchase,Insurance Plan,0,0.81,C2,4000,0.54,24.32,0.12,Student,30,0.18,Desktop,4,18.3,0.1,0.32,0.38,0.08,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
301565.0,S5502,2025-10-05 08:02:51,tablet,"Delhi, IN",Loan_Apply_Page,submit,View Loan Details,15.8,Loan_Offers_Page,Logout_Page,0,Success,Apply_Loan,Personal Loan Banner,0,0.92,C4,4000,0.38,30.12,0.11,Senior,35,0.18,Desktop,5,12.4,0.1,0.35,0.38,0.04,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
,S5502,2025-10-09 05:10:51,desktop,"Mumbai, IN",Success_Page,view,View Loan Details,24.5,Loan_Offers_Page,Logout_Page,1,Success,Renewal,Insurance Plan,1,0.92,C5,4000,0.4,20.35,0.21,Senior,45,0.42,Desktop,3,9.5,0.2,0.32,0.38,0.08,0.06,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5504,2025-10-03 00:35:51,tablet,"Pune, IN",Loan_Offers_Page,view,View Loan Details,24.5,Loan_Apply_Page,Loan_Apply_Page,0,Payment,Purchase,Personal Loan Banner,0,0.81,C3,4000,0.37,23.3,0.25,Business,45,0.42,Desktop,4,18.3,0.25,0.35,0.38,0.04,0.07,High drop-off on Payment Page,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5505,2025-10-04 11:39:51,tablet,"Bangalore, IN",Payment_Page,submit,Confirmation,24.5,Home_Page,Logout_Page,1,Apply_Loan,Renewal,Insurance Plan,0,0.81,C1,4000,0.45,22.4,0.14,Business,30,0.42,Desktop,4,18.3,0.1,0.32,0.38,0.08,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
799795.0,S5502,2025-10-04 17:18:51,tablet,"Bangalore, IN",Payment_Page,click,Payment,12.0,Loan_Apply_Page,Payment_Page,0,Success,Upgrade,Insurance Plan,0,0.87,C1,4000,0.44,22.94,0.24,Professional,45,0.42,Desktop,3,9.5,0.25,0.35,0.42,0.08,0.06,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5505,2025-10-06 08:09:51,mobile,"Mumbai, IN",Home_Page,submit,Payment,35.2,Loan_Offers_Page,Logout_Page,1,Offer_View,Upgrade,Insurance Plan,1,0.75,C4,4000,0.53,25.92,0.12,Student,35,0.18,Mobile,6,12.4,0.1,0.35,0.38,0.08,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
32351.0,S5506,2025-10-09 06:47:51,desktop,"Delhi, IN",Success_Page,submit,View Loan Details,12.0,Home_Page,Logout_Page,0,Payment,Apply_Loan,Credit Card Offer,0,0.87,C2,4000,0.41,20.18,0.17,Student,22,0.18,Tablet,3,12.4,0.2,0.32,0.42,0.08,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-03 04:23:51,desktop,"Chennai, IN",Success_Page,click,Payment,35.2,Loan_Offers_Page,Success_Page,1,Success,Apply_Loan,Credit Card Offer,0,0.87,C4,4000,0.48,24.73,0.18,Student,35,0.18,Mobile,5,12.4,0.15,0.35,0.42,0.04,0.07,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5505,2025-10-03 05:59:51,tablet,"Bangalore, IN",Success_Page,click,View Loan Details,12.0,Home_Page,Payment_Page,1,Apply_Loan,Apply_Loan,Credit Card Offer,0,0.92,C1,4000,0.4,21.66,0.23,Professional,35,0.42,Desktop,6,12.4,0.2,0.35,0.42,0.08,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
179145.0,S5505,2025-10-06 13:01:51,desktop,"Mumbai, IN",Loan_Apply_Page,view,Confirmation,28.9,Loan_Offers_Page,Loan_Apply_Page,1,Payment,Upgrade,Credit Card Offer,0,0.92,C4,4000,0.42,32.98,0.1,Professional,35,0.35,Mobile,4,15.2,0.1,0.32,0.38,0.04,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5505,2025-10-04 06:15:51,mobile,"Chennai, IN",Loan_Offers_Page,view,View Loan Details,15.8,Home_Page,Loan_Apply_Page,1,Apply_Loan,Query_Info,Credit Card Offer,0,0.65,C5,4000,0.51,22.46,0.16,Business,35,0.12,Mobile,3,9.5,0.15,0.32,0.38,0.04,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
799335.0,S5502,2025-10-04 11:34:51,mobile,"Chennai, IN",Loan_Offers_Page,view,View Loan Details,28.9,Loan_Apply_Page,Loan_Apply_Page,0,Offer_View,Renewal,Personal Loan Banner,1,0.87,C5,4000,0.47,22.22,0.16,Professional,35,0.12,Desktop,5,9.5,0.15,0.35,0.42,0.04,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
769671.0,S5506,2025-10-06 14:26:51,tablet,"Bangalore, IN",Home_Page,click,View Loan Details,12.0,Home_Page,Logout_Page,0,Success,Query_Info,Personal Loan Banner,1,0.75,C3,4000,0.5,20.68,0.12,Student,35,0.18,Desktop,3,9.5,0.2,0.35,0.42,0.04,0.06,Variant B performs better,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5504,2025-10-08 17:52:51,mobile,"Bangalore, IN",Success_Page,submit,Confirmation,15.8,Loan_Apply_Page,Success_Page,1,Apply_Loan,Renewal,Credit Card Offer,0,0.87,C5,4000,0.43,33.85,0.14,Business,30,0.18,Desktop,4,12.4,0.25,0.32,0.38,0.08,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5505,2025-10-05 17:09:51,mobile,"Bangalore, IN",Payment_Page,click,Apply Now,35.2,Loan_Apply_Page,Success_Page,0,Offer_View,Query_Info,Insurance Plan,1,0.92,C4,4000,0.37,26.1,0.11,Business,30,0.18,Tablet,6,9.5,0.15,0.32,0.38,0.08,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5504,2025-10-06 02:41:51,desktop,"Chennai, IN",Payment_Page,submit,Submit Application,15.8,Loan_Apply_Page,Logout_Page,0,Offer_View,Upgrade,Insurance Plan,0,0.87,C1,4000,0.41,24.85,0.16,Senior,22,0.18,Tablet,5,12.4,0.1,0.32,0.42,0.04,0.06,Variant B performs better,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5506,2025-10-03 23:20:51,mobile,"Bangalore, IN",Loan_Offers_Page,view,View Loan Details,15.8,Home_Page,Payment_Page,1,Offer_View,Upgrade,Credit Card Offer,0,0.87,C1,4000,0.38,26.04,0.2,Business,22,0.42,Tablet,3,15.2,0.25,0.35,0.42,0.04,0.07,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5504,2025-10-08 13:25:51,mobile,"Chennai, IN",Loan_Apply_Page,view,Confirmation,12.0,Home_Page,Success_Page,0,Payment,Apply_Loan,Credit Card Offer,0,0.81,C4,4000,0.49,29.19,0.18,Professional,30,0.35,Desktop,3,12.4,0.15,0.35,0.42,0.08,0.06,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5504,2025-10-07 22:54:51,mobile,"Bangalore, IN",Home_Page,view,Apply Now,28.9,Loan_Apply_Page,Payment_Page,1,Offer_View,Renewal,Credit Card Offer,0,0.75,C5,4000,0.47,28.67,0.22,Senior,45,0.35,Desktop,6,15.2,0.25,0.35,0.42,0.04,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5502,2025-10-04 04:53:51,desktop,"Delhi, IN",Loan_Apply_Page,view,Payment,15.8,Loan_Offers_Page,Success_Page,0,Payment,Query_Info,Insurance Plan,0,0.92,C5,4000,0.43,33.88,0.17,Professional,30,0.42,Tablet,4,12.4,0.1,0.32,0.42,0.04,0.07,Variant B performs better,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5504,2025-10-02 19:10:51,desktop,"Pune, IN",Payment_Page,view,Submit Application,28.9,Loan_Apply_Page,Loan_Apply_Page,1,Apply_Loan,Query_Info,Insurance Plan,1,0.92,C2,4000,0.51,31.85,0.14,Senior,22,0.18,Desktop,5,15.2,0.1,0.35,0.42,0.08,0.06,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Optimize Payment UX
